Recency,Frequency,Monetary,CLV_90,AvgBasketSize,IsUK,Cluster,Segment
29,3,1838.61,1318.06,8.59163551401869,1,0,New/Low
3,20,8694.26,3262.98,34.50103174603175,1,3,At Risk
41,2,920.1,515.1,57.50625,1,0,New/Low
11,4,1258.08,262.15,5.517894736842105,1,0,New/Low
31,1,71.0,71.0,10.142857142857142,1,0,New/Low
45,3,95.85,39.6,31.95,1,0,New/Low
61,3,357.77,196.8,39.75222222222222,1,0,New/Low
185,2,154.83,0.0,38.7075,1,1,Loyal Customers
79,6,877.5600000000001,232.33,5.92945945945946,1,0,New/Low
111,2,716.0,0.0,358.0,1,0,New/Low
64,1,146.87,146.87,13.351818181818182,1,0,New/Low
12,2,380.35,154.4,17.288636363636364,1,0,New/Low
86,3,1030.14,422.04,36.79071428571429,1,0,New/Low
16,3,745.52,603.72,24.850666666666665,1,0,New/Low
246,2,433.53,0.0,15.483214285714286,1,1,Loyal Customers
88,1,1267.32,1267.32,16.8976,1,0,New/Low
30,1,112.4,112.4,5.109090909090909,1,0,New/Low
138,1,449.73,0.0,29.982000000000003,1,0,New/Low
27,3,1071.49,320.6,15.528840579710144,1,0,New/Low
3,5,1036.58,121.56,10.686391752577318,1,0,New/Low
32,4,1735.18,1410.21,17.01156862745098,1,0,New/Low
25,1,948.48,948.48,158.08,1,0,New/Low
113,3,339.44,0.0,15.42909090909091,1,0,New/Low
157,1,642.02,0.0,29.182727272727277,1,1,Loyal Customers
85,3,1100.9,351.47,16.93692307692308,1,0,New/Low
118,3,925.35,0.0,21.519767441860463,1,0,New/Low
3,9,5655.03,3048.38,17.839211356466876,1,0,New/Low
96,6,3185.64,0.0,10.342987012987011,1,0,New/Low
194,1,240.89,0.0,5.73547619047619,1,1,Loyal Customers
28,1,399.09,399.09,4.808313253012048,1,0,New/Low
131,1,498.48,0.0,38.34461538461539,1,0,New/Low
28,5,1356.33,149.01,16.34132530120482,1,0,New/Low
82,3,1179.89,360.23,19.030483870967743,1,0,New/Low
30,5,3080.39,843.29,5.9929766536964975,1,0,New/Low
266,1,234.24,0.0,46.848,1,1,Loyal Customers
74,11,5232.2300000000005,573.4,52.850808080808086,1,0,New/Low
314,4,533.33,0.0,7.7294202898550735,1,1,Loyal Customers
21,7,1461.14,789.27,18.732564102564105,1,0,New/Low
59,3,855.45,398.05,14.02377049180328,1,0,New/Low
12,21,4552.14,1012.85,15.378851351351353,1,3,At Risk
28,9,2709.7000000000003,1213.91,18.94895104895105,1,0,New/Low
114,1,304.24,0.0,4.9070967741935485,1,0,New/Low
28,9,2429.03,1026.61,17.350214285714287,1,0,New/Low
18,4,1446.09,992.3,8.310862068965516,1,0,New/Low
18,4,834.12,138.05,10.832727272727272,1,0,New/Low
36,3,841.0799999999999,506.88,33.6432,1,0,New/Low
36,2,378.2,378.2,13.507142857142856,1,0,New/Low
78,1,118.8,118.8,59.400000000000006,1,0,New/Low
22,2,287.62,211.3,35.9525,1,0,New/Low
25,2,288.91,288.91,4.585873015873016,1,0,New/Low
33,2,2003.85,1366.91,24.73888888888889,1,0,New/Low
109,3,1405.78,0.0,27.034230769230767,1,0,New/Low
35,2,2747.99,2747.99,18.44288590604027,1,0,New/Low
123,5,1562.4,0.0,8.4,1,0,New/Low
7,6,2050.08,2050.08,21.355,1,0,New/Low
28,4,1991.01,591.9,17.313130434782607,1,0,New/Low
4,7,1974.65,1162.88,32.37131147540984,1,0,New/Low
3,9,3827.76,1135.76,19.629538461538463,1,0,New/Low
50,4,1774.03,1144.71,14.306693548387097,1,0,New/Low
322,1,302.0,0.0,21.571428571428573,1,1,Loyal Customers
23,3,1324.16,780.1999999999999,17.894054054054056,1,0,New/Low
15,4,1022.13,578.19,21.294375,1,0,New/Low
2,8,954.42,314.89,4.523317535545024,0,0,New/Low
18,2,971.74,971.74,14.949846153846154,1,0,New/Low
10,4,1621.73,1391.15,38.61261904761905,1,0,New/Low
262,1,25.5,0.0,25.5,1,1,Loyal Customers
159,2,665.78,0.0,7.397555555555555,1,1,Loyal Customers
33,6,10797.48,4464.87,25.955480769230768,1,0,New/Low
29,6,881.29,416.7,7.597327586206896,1,0,New/Low
165,1,163.29999999999998,0.0,13.608333333333333,1,1,Loyal Customers
47,1,231.61,231.61,7.986551724137931,1,0,New/Low
6,8,801.12,199.18,6.5131707317073175,1,0,New/Low
8,3,837.5,224.68,21.47435897435897,1,0,New/Low
288,1,116.2,0.0,12.911111111111111,1,1,Loyal Customers
318,1,157.02,0.0,15.702000000000002,1,1,Loyal Customers
3,2,606.91,606.91,17.340285714285713,1,0,New/Low
233,1,307.46,0.0,17.08111111111111,1,1,Loyal Customers
119,1,138.32,0.0,19.76,1,0,New/Low
162,1,345.3,0.0,38.36666666666667,1,1,Loyal Customers
185,1,294.24,0.0,9.491612903225809,1,1,Loyal Customers
50,1,230.5,230.5,6.585714285714285,1,0,New/Low
152,5,989.45,0.0,3.989717741935484,1,1,Loyal Customers
335,1,157.09,0.0,11.220714285714283,1,1,Loyal Customers
5,5,2463.17,2463.17,18.38186567164179,1,0,New/Low
16,7,4892.240000000001,2413.4500000000003,181.1940740740741,1,0,New/Low
107,2,413.2,0.0,17.965217391304346,1,0,New/Low
16,7,1139.73,639.18,21.91788461538461,1,0,New/Low
276,1,380.5,0.0,15.854166666666666,1,1,Loyal Customers
16,12,10650.77,3798.95,22.328658280922436,1,3,At Risk
247,1,454.12,0.0,25.22888888888889,1,1,Loyal Customers
239,1,579.0,0.0,38.6,1,1,Loyal Customers
1,2,984.57,984.57,20.511875,1,0,New/Low
106,3,749.78,0.0,21.422285714285717,1,0,New/Low
23,4,1714.59,741.48,21.167777777777776,1,0,New/Low
52,1,124.88,124.88,13.875555555555556,1,0,New/Low
195,3,1689.5,0.0,120.67857142857144,1,1,Loyal Customers
24,1,213.78,213.78,15.27,1,0,New/Low
75,1,329.34,329.34,14.319130434782608,1,0,New/Low
18,2,251.7,108.4,12.585,1,0,New/Low
8,2,319.0,157.54,24.53846153846154,1,0,New/Low
32,3,1266.97,568.42,18.91,1,0,New/Low
22,3,1538.88,1010.43,15.236435643564358,1,0,New/Low
31,6,3518.03,516.85,15.362576419213974,1,0,New/Low
29,10,1715.46,251.8,16.494807692307692,1,0,New/Low
22,2,293.1,293.1,58.620000000000005,1,0,New/Low
33,7,2467.35,1196.93,17.134375,1,0,New/Low
284,1,158.68,0.0,15.868,1,1,Loyal Customers
39,2,206.34,78.75,17.195,1,0,New/Low
58,2,835.78,527.1,15.477407407407409,1,0,New/Low
289,1,224.91,0.0,14.056875,1,1,Loyal Customers
79,1,317.76,317.76,21.184,1,0,New/Low
5,8,3766.6,2805.34,43.79767441860465,1,0,New/Low
218,1,59.9,0.0,14.975,1,1,Loyal Customers
44,4,1443.69,311.06,22.915714285714287,1,0,New/Low
202,1,306.13,0.0,20.408666666666665,1,1,Loyal Customers
178,3,711.79,0.0,8.897375,1,1,Loyal Customers
56,4,783.97,231.17,6.27176,1,0,New/Low
57,2,239.92,84.39999999999999,10.431304347826089,1,0,New/Low
8,6,3347.31,3017.64,45.85356164383562,1,0,New/Low
47,2,144.0,144.0,72.0,1,0,New/Low
227,1,203.95,0.0,20.395,1,1,Loyal Customers
11,7,2474.23,659.14,29.455119047619046,1,0,New/Low
106,2,383.75,0.0,6.395833333333333,1,0,New/Low
59,2,444.74,249.74,23.40736842105263,1,0,New/Low
28,7,2093.68,532.17,8.871525423728812,1,0,New/Low
36,7,1699.3,1250.74,53.103125,1,0,New/Low
274,2,262.62,0.0,9.055862068965515,1,1,Loyal Customers
30,1,1013.01,1013.01,34.93137931034483,1,0,New/Low
24,3,692.22,170.56,7.210625,1,0,New/Low
54,1,289.78000000000003,289.78000000000003,7.625789473684211,1,0,New/Low
36,6,3560.08,3560.08,24.054594594594597,1,0,New/Low
175,4,1564.56,0.0,27.448421052631577,1,1,Loyal Customers
54,1,384.08,384.08,29.544615384615383,1,0,New/Low
53,1,204.24,204.24,29.177142857142854,1,0,New/Low
27,8,2317.2200000000003,852.33,10.982085308056874,1,0,New/Low
253,1,226.85,0.0,56.7125,1,1,Loyal Customers
40,7,2781.23,1001.22,17.71484076433121,1,0,New/Low
60,6,1059.12,447.15,10.486336633663369,1,0,New/Low
234,1,113.5,0.0,12.61111111111111,1,1,Loyal Customers
4,10,1951.97,1008.39,7.202841328413284,1,0,New/Low
32,1,114.23,114.23,4.5692,1,0,New/Low
24,14,3187.55,899.47,6.8255888650963605,1,0,New/Low
7,2,334.48,334.48,5.39483870967742,1,0,New/Low
65,1,328.65,328.65,12.17222222222222,1,0,New/Low
310,2,416.89,0.0,8.685208333333334,1,1,Loyal Customers
309,1,393.49,0.0,18.73761904761905,1,1,Loyal Customers
19,6,939.32,465.57,19.985531914893617,1,0,New/Low
16,8,1906.09,1218.51,9.16389423076923,1,0,New/Low
96,2,318.76,0.0,6.782127659574468,1,0,New/Low
264,8,3638.41,0.0,52.73057971014492,1,1,Loyal Customers
12,10,3124.72,1218.9,5.884595103578154,1,0,New/Low
3,2,417.77,417.77,11.936285714285711,1,0,New/Low
35,1,190.88,190.88,7.6352,1,0,New/Low
183,1,149.89,0.0,10.706428571428573,1,1,Loyal Customers
25,2,550.0600000000001,208.16,18.967586206896552,1,0,New/Low
13,6,916.13,218.4,8.725047619047618,1,0,New/Low
11,2,314.69,314.69,16.562631578947368,1,0,New/Low
3,17,3719.1,1775.53,6.701081081081081,1,3,At Risk
313,1,382.5,0.0,25.5,1,1,Loyal Customers
108,2,1135.04,0.0,28.376,1,0,New/Low
1,26,8540.05,4207.69,22.067312661498708,1,3,At Risk
53,1,954.9,954.9,30.80322580645161,1,0,New/Low
205,1,171.45000000000002,0.0,19.05,1,1,Loyal Customers
15,1,280.09000000000003,280.09000000000003,5.186851851851852,1,0,New/Low
120,1,318.65,0.0,4.618115942028985,1,0,New/Low
4,2,381.97,219.32,6.820892857142858,1,0,New/Low
363,1,269.83,0.0,7.2927027027027025,1,1,Loyal Customers
117,2,348.91,0.0,4.057093023255813,1,0,New/Low
18,1,178.26,178.26,9.903333333333332,1,0,New/Low
5,2,271.19,271.19,2.443153153153153,1,0,New/Low
41,2,291.48,183.22,3.9389189189189193,1,0,New/Low
107,2,240.0,0.0,15.0,1,0,New/Low
148,2,581.23,0.0,5.010603448275862,1,1,Loyal Customers
52,5,1253.36,298.0,104.44666666666669,1,0,New/Low
208,1,63.440000000000005,0.0,2.758260869565217,1,1,Loyal Customers
139,2,550.01,0.0,4.50827868852459,1,0,New/Low
2,3,296.58,183.52,4.062739726027397,1,0,New/Low
127,2,317.2,0.0,8.572972972972973,1,0,New/Low
108,4,763.64,0.0,127.27333333333333,1,0,New/Low
42,4,2148.63,739.1899999999999,18.847631578947368,1,0,New/Low
35,1,107.82,107.82,4.312799999999999,1,0,New/Low
228,2,1065.35,0.0,15.43985507246377,1,1,Loyal Customers
241,1,246.04,0.0,16.40266666666667,1,1,Loyal Customers
58,1,187.83,187.83,20.87,1,0,New/Low
130,3,1685.46,0.0,18.937752808988765,1,0,New/Low
60,6,1647.48,158.44,5.661443298969072,1,0,New/Low
22,1,151.37,151.37,3.440227272727273,1,0,New/Low
26,7,1049.06,346.65,8.598852459016394,1,0,New/Low
9,7,1417.63,753.93,10.12592857142857,1,0,New/Low
32,3,931.02,766.57,8.952115384615384,1,0,New/Low
4,2,513.01,513.01,5.343854166666667,1,0,New/Low
308,1,550.8000000000001,0.0,550.8000000000001,1,1,Loyal Customers
8,9,1854.06,987.03,14.04590909090909,1,0,New/Low
29,3,547.0,547.0,8.044117647058824,1,0,New/Low
17,1,128.18,128.18,2.615918367346939,1,0,New/Low
101,2,498.42,0.0,16.614,1,0,New/Low
12,4,656.61,388.42,11.938363636363636,1,0,New/Low
21,1,163.24,163.24,2.7667796610169493,1,0,New/Low
15,5,1135.63,474.02,14.375063291139242,1,0,New/Low
361,1,250.04,0.0,4.717735849056604,1,1,Loyal Customers
11,19,8631.31,1931.25,130.77742424242425,1,3,At Risk
95,1,82.75,0.0,6.895833333333333,1,0,New/Low
78,2,1384.85,828.39,25.179090909090903,1,0,New/Low
139,3,644.3,0.0,46.021428571428565,1,0,New/Low
31,1,2328.84,2328.84,97.035,1,0,New/Low
25,8,2527.92,1021.0,19.297099236641223,1,0,New/Low
2,38,6281.2300000000005,1913.14,13.335944798301488,1,3,At Risk
46,3,2600.34,572.4,288.9266666666667,1,0,New/Low
100,3,1200.62,0.0,16.446849315068494,1,0,New/Low
8,2,657.16,657.16,6.637979797979797,1,0,New/Low
15,7,906.52,375.57,4.648820512820513,1,0,New/Low
18,4,986.48,284.25,20.132244897959183,1,0,New/Low
280,1,96.8,0.0,16.133333333333333,1,1,Loyal Customers
14,2,523.11,279.75,15.851818181818182,1,0,New/Low
23,2,363.9,363.9,60.65,1,0,New/Low
124,1,175.2,0.0,175.2,1,0,New/Low
86,1,494.25,494.25,17.651785714285715,1,0,New/Low
302,2,307.02000000000004,0.0,27.91090909090909,1,1,Loyal Customers
151,4,1981.06,0.0,3.802418426103647,1,1,Loyal Customers
17,8,6493.54,1329.62,9.00629680998613,1,0,New/Low
94,2,243.36,0.0,27.040000000000003,1,0,New/Low
30,11,12353.29,4759.64,30.352063882063884,1,3,At Risk
157,3,682.29,0.0,4.3457961783439485,1,1,Loyal Customers
355,1,193.64,0.0,11.390588235294118,1,1,Loyal Customers
46,1,157.62,157.62,5.0845161290322585,1,0,New/Low
15,4,519.6899999999999,238.51,6.261325301204819,1,0,New/Low
4,15,2622.88,1394.1,5.430393374741201,1,3,At Risk
86,1,228.96,228.96,228.96,1,0,New/Low
15,5,1156.6,996.45,5.430046948356807,1,0,New/Low
179,1,98.25,0.0,12.28125,1,1,Loyal Customers
8,4,1281.32,1281.32,18.30457142857143,1,0,New/Low
36,3,587.15,159.85,21.746296296296297,1,0,New/Low
129,2,1740.0,0.0,217.5,1,0,New/Low
51,1,1393.06,1393.06,87.06625,1,0,New/Low
312,1,178.22,0.0,9.38,1,1,Loyal Customers
24,2,384.39,384.39,8.736136363636364,1,0,New/Low
303,2,360.81,0.0,6.220862068965517,1,1,Loyal Customers
11,1,127.86,127.86,8.524,1,0,New/Low
17,3,568.24,247.34,4.54592,1,0,New/Low
49,3,488.2,224.28,16.834482758620688,1,0,New/Low
239,2,312.23,0.0,8.920857142857143,1,1,Loyal Customers
1,11,4462.68,1845.27,10.991822660098522,1,0,New/Low
13,8,4767.36,2430.55,10.252387096774193,1,0,New/Low
238,1,167.55,0.0,5.077272727272728,1,1,Loyal Customers
23,8,1878.87,273.8,17.559532710280372,1,0,New/Low
73,4,446.18,218.12,13.52060606060606,1,0,New/Low
17,3,418.4,326.26,4.865116279069767,1,0,New/Low
41,8,1337.18,281.55,5.3274103585657375,1,0,New/Low
40,4,646.92,359.62,11.349473684210526,1,0,New/Low
219,2,495.77,0.0,17.706071428571427,1,1,Loyal Customers
199,3,400.1,0.0,5.798550724637681,1,1,Loyal Customers
71,2,203.2,97.35,8.466666666666667,1,0,New/Low
24,20,4058.32,1869.71,10.045346534653463,1,3,At Risk
11,1,389.72,389.72,4.996410256410256,1,0,New/Low
9,29,20275.61,2013.96,186.01477064220185,1,3,At Risk
65,1,65.4,65.4,32.7,1,0,New/Low
4,1,193.39,193.39,3.946734693877551,1,0,New/Low
19,2,336.4,108.75,22.426666666666662,1,0,New/Low
15,1,256.11,256.11,5.691333333333334,1,0,New/Low
8,6,2686.42,989.08,95.94357142857145,1,0,New/Low
20,2,746.81,746.81,9.826447368421052,1,0,New/Low
78,4,1259.56,306.53000000000003,83.97066666666666,1,0,New/Low
1,34,31833.68,22329.6,149.45389671361502,1,3,At Risk
164,2,508.8,0.0,169.6,1,1,Loyal Customers
307,2,417.27,0.0,7.45125,1,1,Loyal Customers
219,1,203.87,0.0,50.9675,1,1,Loyal Customers
39,8,7330.8,2529.0,271.5111111111111,1,0,New/Low
22,2,681.41,681.41,7.65629213483146,1,0,New/Low
115,3,653.38,0.0,17.19421052631579,1,0,New/Low
126,5,2097.84,0.0,10.18368932038835,1,0,New/Low
5,13,2633.85,901.4,44.641525423728815,1,0,New/Low
36,1,263.92,263.92,8.2475,1,0,New/Low
4,15,31906.82,10902.52,161.14555555555555,0,3,At Risk
1,3,1031.41,638.1,12.57817073170732,1,0,New/Low
333,3,2184.42,0.0,19.67945945945946,1,1,Loyal Customers
163,1,32.65,0.0,16.325,1,1,Loyal Customers
185,2,771.85,0.0,59.37307692307692,1,1,Loyal Customers
16,5,1214.72,795.17,18.98,1,0,New/Low
12,3,778.94,493.36,18.99853658536585,1,0,New/Low
3,7,1258.06,548.24,19.061515151515152,1,0,New/Low
44,2,778.0,180.0,129.66666666666666,1,0,New/Low
80,1,507.84,507.84,36.27428571428571,1,0,New/Low
30,7,6893.42,1598.93,25.62609665427509,1,0,New/Low
42,2,463.46,296.07,15.448666666666668,1,0,New/Low
11,12,4226.57,1566.57,20.517330097087378,1,0,New/Low
50,3,598.83,207.32,19.961,1,0,New/Low
16,6,1979.37,280.4,16.917692307692306,1,0,New/Low
46,2,698.41,248.99,26.86192307692308,1,0,New/Low
19,2,759.1700000000001,759.1700000000001,17.65511627906977,1,0,New/Low
8,6,5037.26,756.6700000000001,18.58767527675277,1,0,New/Low
72,1,100.8,100.8,50.4,1,0,New/Low
1,28,17256.85,6595.76,52.61234756097561,1,3,At Risk
128,3,524.9200000000001,0.0,13.459487179487182,1,0,New/Low
33,2,265.76,153.16,18.982857142857146,1,0,New/Low
313,1,403.3,0.0,9.37906976744186,1,1,Loyal Customers
18,2,365.76,365.76,7.62,1,0,New/Low
88,1,303.16,303.16,5.614074074074074,1,0,New/Low
2,7,2373.82,2373.82,17.715074626865672,1,0,New/Low
2,2,216.3,93.9,24.03333333333333,1,0,New/Low
254,1,388.4500000000001,0.0,22.85,1,1,Loyal Customers
157,3,186.42,0.0,37.284000000000006,1,1,Loyal Customers
37,6,2248.56,326.87,16.656,1,0,New/Low
220,1,534.24,0.0,534.24,0,1,Loyal Customers
148,3,2940.04,0.0,21.778074074074077,0,1,Loyal Customers
177,2,120.9,0.0,13.433333333333332,1,1,Loyal Customers
40,2,541.53,541.53,15.0425,1,0,New/Low
2,7,2519.21,1021.66,9.127572463768116,1,0,New/Low
8,46,194390.79,108089.25,578.5440178571429,1,2,Big Spenders
1,7,1721.4,1375.39,17.214000000000002,1,0,New/Low
18,2,486.72,486.72,25.61684210526316,1,0,New/Low
192,4,517.53,0.0,8.484098360655738,1,1,Loyal Customers
204,1,131.7,0.0,16.4625,1,1,Loyal Customers
365,1,249.86,0.0,14.69764705882353,1,1,Loyal Customers
127,5,1737.7,0.0,91.4578947368421,1,0,New/Low
15,1,316.5,316.5,5.861111111111111,1,0,New/Low
43,2,657.3,657.3,5.921621621621621,1,0,New/Low
94,6,622.4300000000001,0.0,21.463103448275863,1,0,New/Low
23,3,735.82,735.82,6.941698113207548,1,0,New/Low
60,2,675.69,212.28,25.02555555555556,1,0,New/Low
16,5,1875.86,648.27,9.018557692307692,1,0,New/Low
158,1,289.96000000000004,0.0,32.21777777777778,1,1,Loyal Customers
10,2,763.28,763.28,18.61658536585366,1,0,New/Low
10,2,137.0,137.0,27.4,1,0,New/Low
16,5,1870.97,820.7,21.261022727272728,1,0,New/Low
45,5,1125.07,308.6,14.42397435897436,1,0,New/Low
191,3,697.54,0.0,4.008850574712644,1,1,Loyal Customers
79,1,194.37,194.37,13.883571428571427,1,0,New/Low
78,1,511.82,511.82,17.64896551724138,1,0,New/Low
4,4,1255.59,994.96,15.312073170731706,1,0,New/Low
65,3,414.04,139.3,19.71619047619048,1,0,New/Low
261,1,396.87,0.0,16.53625,1,1,Loyal Customers
59,2,376.64,168.07999999999998,12.987586206896552,1,0,New/Low
1,7,2092.32,1787.12,27.53052631578948,1,0,New/Low
1,10,3558.87,1440.76,32.65018348623853,1,0,New/Low
248,1,374.57,0.0,31.214166666666667,1,1,Loyal Customers
8,2,497.56,497.56,18.42814814814815,1,0,New/Low
359,1,271.05,0.0,27.105,1,1,Loyal Customers
76,1,272.22,272.22,16.012941176470587,1,0,New/Low
290,1,622.88,0.0,15.572,1,1,Loyal Customers
17,3,1138.0,1138.0,227.6,1,0,New/Low
221,2,288.6,0.0,16.033333333333335,1,1,Loyal Customers
9,4,689.1,689.1,24.610714285714288,1,0,New/Low
3,2,558.96,558.96,14.709473684210527,1,0,New/Low
206,9,2997.03,0.0,23.59866141732284,1,1,Loyal Customers
162,2,1145.84,0.0,22.03538461538462,1,1,Loyal Customers
76,1,302.2,302.2,21.585714285714285,1,0,New/Low
262,2,605.58,0.0,6.881590909090909,1,1,Loyal Customers
281,1,387.31,0.0,17.605,0,1,Loyal Customers
58,8,6083.64,6083.64,16.713296703296706,1,0,New/Low
25,1,308.48,308.48,15.424,1,0,New/Low
3,31,91062.38,31686.63,94.5611422637591,1,2,Big Spenders
29,10,2924.99,1033.09,27.85704761904762,1,0,New/Low
72,1,513.2,513.2,85.53333333333335,1,0,New/Low
128,1,208.65,0.0,5.2162500000000005,1,0,New/Low
31,4,639.02,67.65,7.345057471264368,1,0,New/Low
15,5,764.88,159.23,5.665777777777778,1,0,New/Low
309,1,153.94,0.0,13.994545454545454,1,1,Loyal Customers
17,6,1844.02,356.02,22.488048780487805,1,0,New/Low
54,1,546.81,546.81,18.227,1,0,New/Low
30,3,723.21,563.65,16.071333333333335,1,0,New/Low
2,5,1070.71,158.45999999999998,14.667260273972603,1,0,New/Low
11,4,652.74,652.74,19.78,1,0,New/Low
361,1,145.0,0.0,24.166666666666668,1,1,Loyal Customers
360,1,422.7,0.0,46.96666666666667,1,1,Loyal Customers
5,4,1195.9,323.1,62.942105263157885,1,0,New/Low
54,4,939.37,332.75,19.98659574468085,1,0,New/Low
1,8,3628.5,3628.5,14.34189723320158,1,0,New/Low
1,10,2367.12,1001.86,6.069538461538461,1,0,New/Low
190,1,296.7,0.0,21.192857142857143,1,1,Loyal Customers
54,1,223.36,223.36,24.817777777777778,1,0,New/Low
280,1,164.4,0.0,12.646153846153847,1,1,Loyal Customers
177,1,76.5,0.0,25.5,1,1,Loyal Customers
30,2,887.6700000000001,266.92,11.995540540540542,1,0,New/Low
26,1,98.42,98.42,10.935555555555556,1,0,New/Low
25,2,578.9,310.1,23.156,1,0,New/Low
270,1,170.75,0.0,6.83,1,1,Loyal Customers
43,3,642.32,642.32,4.555460992907801,1,0,New/Low
234,1,103.3,0.0,20.66,1,1,Loyal Customers
24,2,148.86,148.86,24.81,1,0,New/Low
197,3,267.16,0.0,6.360952380952382,1,1,Loyal Customers
359,1,290.34,0.0,7.444615384615384,1,1,Loyal Customers
60,4,930.41,631.89,18.987959183673468,1,0,New/Low
130,1,1487.6,0.0,743.8,1,0,New/Low
1,5,1952.45,702.5600000000001,22.18693181818182,1,0,New/Low
20,2,480.31,284.86,4.574380952380952,1,0,New/Low
206,1,157.9,0.0,26.316666666666663,1,1,Loyal Customers
14,3,541.46,541.46,15.92529411764706,1,0,New/Low
95,4,854.95,0.0,32.88269230769231,1,0,New/Low
19,1,165.12,165.12,3.669333333333333,1,0,New/Low
14,7,1122.38,461.28,17.81555555555556,1,0,New/Low
24,3,454.01,454.01,9.265510204081632,1,0,New/Low
8,2,869.77,869.77,6.125140845070423,1,0,New/Low
7,8,4331.48,1406.03,26.25139393939393,1,0,New/Low
332,1,344.14,0.0,11.866896551724135,1,1,Loyal Customers
50,4,1425.67,866.12,5.260774907749078,1,0,New/Low
71,4,226.75000000000003,30.750000000000004,18.895833333333336,1,0,New/Low
29,3,380.6,205.89,15.224,1,0,New/Low
243,1,185.65,0.0,23.20625,1,1,Loyal Customers
8,19,3564.83,1298.58,8.86773631840796,1,3,At Risk
218,1,143.45999999999998,0.0,28.692,1,1,Loyal Customers
5,3,448.9,178.04,8.978000000000002,1,0,New/Low
253,3,215.72,0.0,4.793777777777778,1,1,Loyal Customers
1,25,11025.24,4502.95,25.114441913439634,1,3,At Risk
236,1,175.27,0.0,6.043793103448277,1,1,Loyal Customers
7,2,1242.3,492.85,35.49428571428572,1,0,New/Low
109,4,1116.68,0.0,5.368653846153847,1,0,New/Low
100,3,1240.2,0.0,53.92173913043479,1,0,New/Low
60,4,2404.17,561.1,9.502648221343874,1,0,New/Low
2,3,1468.02,1468.02,7.489897959183673,1,0,New/Low
73,7,2203.67,362.8,14.03611464968153,1,0,New/Low
4,5,3923.86,678.2,18.50877358490566,1,0,New/Low
85,2,993.18,678.1800000000001,19.8636,1,0,New/Low
12,2,386.69,386.69,4.715731707317073,1,0,New/Low
23,7,2806.69,1069.61,10.591283018867925,1,0,New/Low
214,1,2044.37,0.0,37.17036363636364,1,1,Loyal Customers
18,1,161.67000000000002,161.67000000000002,12.436153846153848,1,0,New/Low
239,1,116.01,0.0,12.89,1,1,Loyal Customers
2,6,5054.42,4144.87,9.173176043557168,1,0,New/Low
78,1,394.72,394.72,35.88363636363636,1,0,New/Low
217,2,309.36,0.0,4.91047619047619,1,1,Loyal Customers
33,2,191.99,191.99,3.428392857142857,1,0,New/Low
41,5,1105.78,574.53,4.745836909871245,1,0,New/Low
7,15,3961.12,1259.97,6.986102292768959,1,3,At Risk
53,6,2048.45,365.51,15.173703703703705,1,0,New/Low
23,14,4544.55,1567.86,14.851470588235294,1,0,New/Low
57,1,386.32,386.32,3.9420408163265295,1,0,New/Low
130,3,329.6,0.0,23.542857142857144,1,0,New/Low
174,3,571.1999999999999,0.0,190.4,1,1,Loyal Customers
6,3,930.28,304.8,13.884776119402984,1,0,New/Low
312,1,214.37,0.0,2.896891891891892,1,1,Loyal Customers
60,1,81.44,81.44,20.36,1,0,New/Low
21,3,1379.9,478.12,53.073076923076925,1,0,New/Low
33,1,527.05,527.05,15.97121212121212,1,0,New/Low
15,2,843.48,443.18,16.869600000000002,1,0,New/Low
18,4,2020.4,793.27,6.602614379084968,1,0,New/Low
81,1,75.75,75.75,15.15,1,0,New/Low
6,8,1814.12,1015.74,14.748943089430895,1,0,New/Low
170,2,503.6,0.0,19.36923076923077,1,1,Loyal Customers
2,3,528.33,111.83,13.546923076923076,1,0,New/Low
31,4,1324.84,676.23,18.92628571428571,1,0,New/Low
36,9,2358.59,281.52,7.96820945945946,1,0,New/Low
19,1,285.56,285.56,14.278,1,0,New/Low
31,2,547.0600000000001,208.11,15.630285714285716,1,0,New/Low
276,1,108.5,0.0,15.5,1,1,Loyal Customers
87,1,621.66,621.66,124.332,1,0,New/Low
120,2,712.29,0.0,17.80725,1,0,New/Low
373,1,101.55,0.0,12.69375,1,1,Loyal Customers
1,11,2895.64,1270.01,18.44356687898089,1,0,New/Low
219,3,1008.39,0.0,19.77235294117647,1,1,Loyal Customers
65,1,133.06,133.06,19.00857142857143,1,0,New/Low
61,4,1797.5,690.11,19.75274725274725,1,0,New/Low
138,1,868.49,0.0,16.70173076923077,1,0,New/Low
21,1,166.07999999999998,166.07999999999998,20.76,1,0,New/Low
12,10,3945.0,2796.99,17.004310344827587,1,0,New/Low
25,12,4867.72,2154.15,18.794285714285717,1,0,New/Low
37,4,1207.56,864.22,27.44454545454545,1,0,New/Low
277,1,117.55,0.0,5.343181818181818,1,1,Loyal Customers
11,7,2638.94,735.61,28.99934065934066,1,0,New/Low
73,5,1674.69,747.04,20.423048780487804,1,0,New/Low
26,2,595.42,277.82,31.337894736842102,1,0,New/Low
17,12,2999.46,1346.43,18.98392405063291,1,0,New/Low
141,1,178.75,0.0,4.703947368421052,1,0,New/Low
26,7,1802.91,786.38,20.96406976744186,1,0,New/Low
19,2,604.64,278.45,14.061395348837207,1,0,New/Low
4,2,728.16,728.16,40.45333333333333,1,0,New/Low
66,5,2055.51,304.5,17.71991379310345,1,0,New/Low
